,date,ticker,conid,ret_TIME_20,hold_TIME_20,early_TIME_20,gap_TIME_20,gapunres_TIME_20,ret_EMA_20,hold_EMA_20,early_EMA_20,gap_EMA_20,gapunres_EMA_20,rem_EMA_20,ret_EMA_10,hold_EMA_10,early_EMA_10,gap_EMA_10,gapunres_EMA_10,rem_EMA_10,ret_EMA_30,hold_EMA_30,early_EMA_30,gap_EMA_30,gapunres_EMA_30,rem_EMA_30
10,2025-11-17,LITE,201113895,0.3060271822200189,20,False,False,False,0.3060271822200189,20,False,False,False,,0.03069360102449714,4,True,False,False,0.2671342685370741,0.3060271822200189,20,False,False,False,
11,2025-11-18,AMGN,266145,-0.05226896130701475,20,False,False,False,-0.04331521265153071,13,True,False,False,-0.009359141876082444,-0.014215529521206971,9,True,False,False,-0.03860218224712486,-0.06447861856449322,14,True,False,False,0.013051179267269397
12,2025-11-18,BIIB,26734397,0.019368595628738827,20,False,False,False,0.027601729550435383,17,True,False,False,-0.008011989163640654,0.025765562992359214,15,True,False,False,-0.006236285945259379,0.019368595628738827,20,False,False,False,
13,2025-11-18,REGN,273733,0.03370832988667383,20,False,False,False,-0.02789036865469985,14,True,False,False,0.06336599963126321,0.006920892271210732,10,True,False,False,0.026603318911221807,-0.04351062949789075,15,True,False,False,0.08073164403701472
14,2025-11-18,LLY,9160,0.011397504975486639,20,False,False,False,-0.006028833551769308,12,True,False,False,0.017532036255664796,0.015863307606426957,10,True,False,False,-0.004396066476170635,-0.043735740983447347,15,True,False,False,0.05765482233502528
15,2025-11-18,MRK,70101545,0.028518096028206985,20,False,False,False,0.016799751114798145,15,True,False,False,0.01152473227944939,0.030592139375712923,13,True,False,False,-0.0020124773596296164,0.028518096028206985,20,False,False,False,
16,2025-11-18,APA,474515500,-0.011637239165329105,20,False,False,False,-0.0670144462279294,3,True,False,False,0.05935483870967739,-0.031300160513643704,2,True,False,False,0.020298260149129943,-0.0670144462279294,3,True,False,False,0.05935483870967739
17,2025-11-19,APA,474515500,-0.00997920997921009,20,False,False,False,-0.033264033264033266,2,True,False,False,0.0240860215053762,-0.033264033264033266,2,True,False,False,0.0240860215053762,-0.033264033264033266,2,True,False,False,0.0240860215053762
18,2025-11-19,EPAM,101898880,0.14419941413806447,20,False,False,False,0.14419941413806447,20,False,False,False,,0.12783949593765542,20,True,False,False,0.014505537586984252,0.14419941413806447,20,False,False,False,
19,2025-11-19,LLY,9160,0.006935975609756229,20,False,False,False,-0.02454268292682915,11,True,False,False,0.03227066729176431,-0.0030583079268290403,9,True,False,False,0.010024942898919198,-0.06154725609756084,14,True,False,False,0.07297461928934013
20,2025-11-19,MRK,70101545,0.059337190952130525,20,False,False,False,0.03156233561283539,14,True,False,False,0.026925038245793065,0.04555497106785911,12,True,False,False,0.013181726705574492,0.059337190952130525,20,False,False,False,
21,2025-11-19,LITE,201113895,0.2536442064554514,20,False,False,False,0.2536442064554514,20,False,False,False,,-0.07221478506619072,2,True,False,False,0.3512224448897796,0.2536442064554514,20,False,False,False,
22,2025-11-20,MNST,196986496,0.055940182774854685,20,False,False,False,0.009969537524231464,15,True,False,False,0.04551686317521253,0.016477430074771426,10,True,False,False,0.03882304863097685,0.055940182774854685,20,False,False,False,
23,2025-11-20,LLY,9160,0.026981951327051945,20,False,False,False,-0.01864294683165746,10,True,False,False,0.04649163931864364,0.0029713694178992167,8,True,False,False,0.0239394489626239,-0.05587133011914225,13,True,False,False,0.08775634517766506
24,2025-11-20,REGN,273733,0.042008141112618747,20,False,False,False,-0.043270013568521004,12,True,False,False,0.08913502857710154,-0.009009497964721835,8,True,False,False,0.05148146119721786,-0.0586431478968793,13,True,False,False,0.1069215024935859
25,2025-11-20,MRK,70101545,0.06444140254817321,20,False,False,False,0.03243129409287149,13,True,False,False,0.03100458949515561,0.04643571654206591,11,True,False,False,0.017206681424833947,0.06444140254817321,20,False,False,False,
26,2025-11-20,JNJ,8719,0.016250553996159045,20,False,False,False,-0.0122125375486285,13,True,False,False,0.028814995762500573,-0.0004431969271679881,10,True,False,False,0.01670115282293838,0.016250553996159045,20,False,False,False,
27,2025-11-21,DXCM,33837089,0.11954175659970123,20,False,False,False,0.11954175659970123,20,False,False,False,,0.09978416071725049,16,True,False,False,0.01796497584541079,0.031047650672422433,2,True,False,False,0.08582930756843798
28,2025-11-21,MRK,70101545,0.07119476268412428,20,False,False,False,0.0029664484451716877,12,True,False,False,0.06802651708312091,0.016571194762684094,10,True,False,False,0.053733145502113056,0.07119476268412428,20,False,False,False,
29,2025-11-21,SOLV,691984360,-0.025572979493365566,20,False,False,False,-0.03232810615199044,12,True,False,False,0.00698080279232105,-0.003377563329312383,11,True,False,False,-0.02227063664972162,-0.030759951749095404,18,True,False,False,0.005351586807716302
30,2025-11-21,BIIB,26734397,-0.003422703936109661,20,False,False,False,-0.01032515687393043,14,True,False,False,0.006974465387053819,-0.01209355390758704,12,True,False,False,0.008776995034068591,-0.02270393610952659,19,True,False,False,0.01972916180247486
31,2025-11-21,LLY,9160,0.015834670189676325,20,False,False,False,-0.0338397659715014,9,True,False,False,0.05141428348179411,-0.012560158535434462,7,True,False,False,0.02875600875390627,-0.07049164857978674,12,True,False,False,0.09287309644670061
32,2025-11-21,REGN,273733,0.031035851303082396,20,False,False,False,-0.06719142743749174,11,True,False,False,0.10530271872473795,-0.03378753803413148,7,True,False,False,0.06709020209211891,-0.0821801825638312,12,True,False,False,0.12335322436507257
33,2025-11-21,JNJ,8719,0.016772927905836177,20,False,False,False,-0.016233447768513987,12,True,False,False,0.03355102447779057,-0.0045120156939677525,9,True,False,False,0.02138141688836348,0.016772927905836177,20,False,False,False,
34,2025-11-21,MDT,181387075,-0.03448616600790522,20,False,False,False,-0.01679841897233203,12,True,False,False,-0.017989949748743794,0.008300395256916948,8,True,False,False,-0.042434339474715865,-0.026185770750988158,16,True,False,False,-0.00852359208523601
35,2025-11-24,DXCM,33837089,0.07474682526924936,20,False,False,False,0.07474682526924936,20,False,False,False,,0.06478058190001601,15,True,False,False,0.009359903381642498,-0.01221668542035037,2,True,False,False,0.08803905614320584
36,2025-11-24,MRK,70101545,0.04621513944223099,20,False,False,False,-0.023406374501992122,11,True,False,False,0.07129015808261108,-0.010159362549800877,9,True,False,False,0.05695310927752084,0.04621513944223099,20,False,False,False,
37,2025-11-24,SOLV,691984360,-0.03394099304389542,20,False,False,False,-0.03789877668505637,11,True,False,False,0.004113687359760698,-0.009114895658431155,10,True,False,False,-0.025054466230936878,-0.03633964979611415,17,True,False,False,0.002489110143123918
38,2025-11-24,BIIB,26734397,-0.011310937676733412,20,False,False,False,-0.018832711231761,13,True,False,False,0.007666147904778375,-0.02058590657165471,11,True,False,False,0.009469915694652942,-0.031105078611016856,18,True,False,False,0.020429605416763863
39,2025-11-24,LLY,9160,0.0013829707707257999,20,False,False,False,-0.043283247364880095,8,True,False,False,0.04668698234099078,-0.022211631905509455,6,True,False,False,0.02413058228767473,-0.07957688569933474,11,True,False,False,0.08795939086294435
40,2025-11-24,REGN,273733,0.0311510933088186,20,False,False,False,-0.07399041302777598,10,True,False,False,0.11354256782629646,-0.040829995403506514,6,True,False,False,0.07504518319732734,-0.08886991923304233,11,True,False,False,0.13172763700308443
41,2025-11-24,MDT,181387075,-0.055523255813953565,20,False,False,False,-0.03585271317829464,11,True,False,False,-0.020402010050251218,-0.011240310077519355,7,True,False,False,-0.04478635829086641,-0.0450581395348838,15,True,False,False,-0.010958904109588996
42,2025-11-25,REGN,273733,-0.004585175024132471,20,False,False,False,-0.1044175176548291,9,True,False,False,0.11147196891265199,-0.07234669511761427,5,True,False,False,0.07304616901254168,-0.11880810852004275,10,True,False,False,0.12962322350024502
43,2025-11-25,SOLV,691984360,-0.06517430336947638,20,False,False,False,-0.0647079398391045,10,True,False,False,-0.0004986287708800274,-0.036726128016788984,9,True,False,False,-0.02953280077463083,-0.06319225836539588,16,True,False,False,-0.0021157436216551195
44,2025-11-25,MRK,70101545,0.00747681241718734,20,False,False,False,-0.0720234715123983,10,True,False,False,0.08567057623661412,-0.05943592655688057,8,True,False,False,0.0711410746629102,0.00747681241718734,20,False,False,False,
45,2025-11-25,BIIB,26734397,-0.030940866124422928,20,False,False,False,-0.04654869202022427,12,True,False,False,0.016369819586143253,-0.048252363156737754,10,True,False,False,0.018189167340339596,-0.058474389975818886,17,True,False,False,0.02924352089656801
46,2025-11-25,RVTY,6737,-0.08326229042341571,20,False,False,False,-0.06033911149000659,10,True,False,False,-0.024395161290322598,-0.0477408354646206,8,True,False,False,-0.037302297821545816,-0.09254523065264753,15,True,False,False,0.01022964509394586
47,2025-11-25,LLY,9160,-0.029695298844982676,20,False,False,False,-0.07757176063571003,7,True,False,False,0.05190264103766218,-0.05725534713588121,5,True,False,False,0.029233842066533455,-0.11256464313386316,10,True,False,False,0.0933807106598985
48,2025-11-26,REGN,273733,0.00045882667822239043,20,False,False,False,-0.10132422477409153,8,True,False,False,0.1132589241394959,-0.06914263137099963,4,True,False,False,0.07477134563776766,-0.11576451995258796,9,True,False,False,0.13143936118077781
49,2025-11-26,MRK,70101545,0.020548599827965308,20,False,False,False,-0.06288827296186561,9,True,False,False,0.0890362060173382,-0.05017681353340342,7,True,False,False,0.07446166230629903,0.020548599827965308,20,False,False,False,
50,2025-11-26,SOLV,691984360,-0.056409053594464686,20,False,False,False,-0.059223642547203026,9,True,False,False,0.0029917726252803867,-0.0310777530198193,8,True,False,False,-0.026143790849673332,-0.05769907353113646,15,True,False,False,0.0013690105787180773
51,2025-11-26,BIIB,26734397,-0.02671210289106296,20,False,False,False,-0.04644388259865884,11,True,False,False,0.020692835321920677,-0.04814774101352093,9,True,False,False,0.022519921468991733,-0.058370891502693256,16,True,False,False,0.03362129348587439
52,2025-11-28,SOLV,691984360,-0.060638048322777416,20,False,False,False,-0.059113300492610876,8,True,False,False,-0.001620543505360228,-0.03096410978184383,7,True,False,False,-0.030622125393367283,-0.05758855266244445,14,True,False,False,-0.0032358431860608494
53,2025-12-01,CVNA,274144952,0.14470353097934718,20,False,False,False,0.14470353097934718,20,False,False,False,,0.1544303797468356,16,True,False,False,-0.008425669436749827,0.14470353097934718,20,False,False,False,
54,2025-12-02,UAL,79498203,0.0712780226096954,20,False,False,False,0.0712780226096954,20,False,False,False,,0.06907453535160002,19,True,False,False,0.0020611165875077386,0.0712780226096954,20,False,False,False,
55,2025-12-02,CVNA,274144952,0.10413396127681862,20,False,False,False,0.10413396127681862,20,False,False,False,,0.13343799058084782,15,True,False,False,-0.025854108956602007,0.10413396127681862,20,False,False,False,
56,2025-12-02,JBHT,270825,0.04635761589403975,20,False,False,False,0.04635761589403975,20,False,False,False,,0.0564259947235235,20,True,False,False,-0.0095306049640691,0.04635761589403975,20,False,False,False,
57,2025-12-02,DAL,44001820,0.0653976051581211,20,False,False,False,0.0653976051581211,20,False,False,False,,0.06677924470371499,19,True,False,False,-0.0012951503813496412,0.0653976051581211,20,False,False,False,
58,2025-12-03,MCHP,271568,0.022323534035529002,20,False,False,False,0.024524445841848763,20,True,False,False,-0.002148227712137518,0.02688256563433411,11,True,False,False,-0.00443968156766672,0.022323534035529002,20,False,False,False,
59,2025-12-03,INTC,270639,-0.10009140767824487,20,False,False,False,-0.12385740402193768,8,True,False,False,0.02712571726656221,-0.10306215722120649,7,True,False,False,0.0033121019108279803,-0.12385740402193768,8,True,False,False,0.02712571726656221
60,2025-12-03,ON,8677881,-0.007874015748031371,20,False,False,False,-0.007874015748031371,20,False,False,False,,-0.038145231846019256,11,True,False,False,0.03147171184282338,-0.007874015748031371,20,False,False,False,
61,2025-12-03,ADI,4157,-0.016173087981598666,20,False,False,False,-0.01232748706152964,20,True,False,False,-0.003893599214002341,-0.009164749856239274,11,True,False,False,-0.0070731618847255096,-0.016173087981598666,20,False,False,False,
62,2025-12-03,NXPI,77791077,-0.02759711724380387,20,False,False,False,-0.0280805062401126,18,True,False,False,0.0004973549758104934,-0.001274389172086443,11,True,False,False,-0.026356316275795377,-0.02970645104587799,20,True,False,False,0.0021739130434781373
63,2025-12-04,ODFL,272667,0.06657546739626086,20,False,False,False,0.06657546739626086,20,False,False,False,,0.027620350465767718,19,True,False,False,0.037908082408874666,0.06657546739626086,20,False,False,False,
64,2025-12-04,MCHP,271568,0.03615574783683573,20,False,False,False,0.006953028430160657,19,True,False,False,0.029001074113855996,0.009270704573547395,10,True,False,False,0.02663808940600143,0.03615574783683573,20,False,False,False,
65,2025-12-05,MCHP,271568,0.1376690472572557,20,False,False,False,-0.009724965810667063,18,True,False,False,0.14884149148381165,-0.007445676948792168,9,True,False,False,0.14620330679730587,0.1376690472572557,20,False,False,False,
66,2025-12-05,TER,12729,0.1398117248592916,20,False,False,False,-0.04119141305972007,9,True,False,False,0.1887792207792207,-0.003137919011804713,6,True,False,False,0.1433996202658141,0.1398117248592916,20,False,False,False,
67,2025-12-05,ADI,4157,0.041416331899463144,20,False,False,False,-0.02303672366596754,18,True,False,False,0.06597285397183517,-0.019908279711330024,9,True,False,False,0.06257027821103422,0.041416331899463144,20,False,False,False,
68,2025-12-08,MCHP,271568,0.09784706755753536,20,False,False,False,-0.03236822568671105,17,True,False,False,0.13457112168175533,-0.0301410541945063,8,True,False,False,0.13196570728720158,0.09784706755753536,20,False,False,False,
69,2025-12-08,TER,12729,0.09601458199911317,20,False,False,False,-0.05167742253312979,8,True,False,False,0.15574025974025973,-0.014040100497561547,5,True,False,False,0.1116218646947138,0.09601458199911317,20,False,False,False,
70,2025-12-09,TER,12729,0.08171225683852579,20,False,False,False,-0.03735560334050103,7,True,False,False,0.12368831168831163,0.0008501275191277191,4,True,False,False,0.0807934445887879,0.08171225683852579,20,False,False,False,
71,2025-12-09,MCHP,271568,0.09992520568436802,20,False,False,False,-0.025130890052355914,16,True,False,False,0.1282798833819241,-0.022887060583395735,7,True,False,False,0.12568891610532784,0.09992520568436802,20,False,False,False,
72,2025-12-09,DG,70212228,0.1470447666082524,20,False,False,False,0.1470447666082524,20,False,False,False,,0.05767086187669257,16,True,False,False,0.08450067781292359,0.1470447666082524,20,False,False,False,
73,2025-12-09,DECK,268376,0.06497371292530496,20,False,False,False,0.06497371292530496,20,False,False,False,,-0.008034917170915645,9,True,False,False,0.07359999999999989,0.06497371292530496,20,False,False,False,
74,2025-12-09,CVNA,274144952,-0.030130382381943654,20,False,False,False,-0.075928563602498,16,True,False,False,0.0495612995020156,-0.05072860742850882,10,True,False,False,0.021698984302862323,-0.11778240385668892,17,True,False,False,0.09935419771485354
75,2025-12-10,MCHP,271568,0.10780559646539012,20,False,False,False,-0.04020618556701039,15,True,False,False,0.15421206076415528,-0.03799705449190005,6,True,False,False,0.15156154317207604,0.10780559646539012,20,False,False,False,
76,2025-12-10,COHR,584127832,-0.09820207647505697,20,False,False,False,-0.09339073183084323,6,True,False,False,-0.005306966091279786,-0.06897948847809565,3,True,False,False,-0.03138769515313067,-0.14408711066092672,20,True,False,False,0.05360946745562134
77,2025-12-10,GEV,691984365,-0.1390041493775933,20,False,False,False,-0.10193637621023521,6,True,False,False,-0.04127521946711832,-0.10193637621023521,6,True,False,False,-0.04127521946711832,-0.10193637621023521,6,True,False,False,-0.04127521946711832
78,2025-12-10,TER,12729,0.06494779667663342,20,False,False,False,-0.05641880299985291,6,True,False,False,0.12862337662337664,-0.01896965835008091,3,True,False,False,0.08554012191465987,0.06494779667663342,20,False,False,False,
79,2025-12-10,NXPI,77791077,0.04493456972007981,20,False,False,False,-0.04164139006846357,13,True,False,False,0.09033774924266402,-0.015209290233122452,6,True,False,False,0.061072732872794466,-0.04324464858306609,15,True,False,False,0.09216485507246364
80,2025-12-11,MCHP,271568,0.06223766102185557,20,False,False,False,-0.05673758865248224,14,True,False,False,0.12613165566978668,-0.054566507454045565,5,True,False,False,0.1235456215554196,0.06223766102185557,20,False,False,False,
81,2025-12-11,DG,70212228,0.12194754296050658,20,False,False,False,0.12194754296050658,20,False,False,False,,0.0007536930961711263,14,True,False,False,0.12110257568910998,0.12194754296050658,20,False,False,False,
82,2025-12-11,CVNA,274144952,-0.01745108408249596,20,False,False,False,-0.10798519301956633,14,True,False,False,0.10149395304718989,-0.08365943945002641,8,True,False,False,0.07225300092336107,-0.1483870967741936,15,True,False,False,0.15375062096373582
83,2025-12-11,NXPI,77791077,0.028037786308933166,20,False,False,False,-0.04598196954665068,12,True,False,False,0.0775873762264323,-0.01966958547211317,5,True,False,False,0.048664583975007725,-0.047577966613466804,14,True,False,False,0.07939311594202891
84,2025-12-12,ODFL,272667,0.07624302464104327,20,False,False,False,0.07624302464104327,20,False,False,False,,-0.010909774907517766,13,True,False,False,0.08811410459587954,0.07624302464104327,20,False,False,False,
85,2025-12-12,DECK,268376,0.005238189365487145,20,False,False,False,0.011662383870330029,20,True,False,False,-0.006350136772176662,-0.01166238387033014,6,True,False,False,0.017099999999999893,0.005238189365487145,20,False,False,False,
86,2025-12-12,MCHP,271568,0.10256028579934484,20,False,False,False,-0.029919618934206693,13,True,False,False,0.13656590455731155,-0.02768681155105701,4,True,False,False,0.13395590936925905,0.10256028579934484,20,False,False,False,
87,2025-12-12,LUV,9282,0.049307748360456705,20,False,False,False,0.049307748360456705,20,False,False,False,,0.049307748360456705,20,False,False,False,,0.049307748360456705,20,False,False,False,
88,2025-12-12,NXPI,77791077,0.04790497896213197,20,False,False,False,-0.030636395511921544,11,True,False,False,0.08102364696839537,-0.0039007713884992024,4,True,False,False,0.052008624103489165,-0.032258064516129004,13,True,False,False,0.08283514492753619
89,2025-12-15,GEV,691984365,-0.054553460042562674,20,False,False,False,-0.04703896675717334,3,True,False,False,-0.007885415062374834,-0.04703896675717334,3,True,False,False,-0.007885415062374834,-0.04703896675717334,3,True,False,False,-0.007885415062374834
90,2025-12-15,NCLH,120643512,0.06651270207852211,20,False,False,False,0.06651270207852211,20,False,False,False,,0.06651270207852211,20,False,False,False,,0.06651270207852211,20,False,False,False,
91,2025-12-15,DLTR,49388062,0.0695280933140201,20,False,False,False,-0.08477548219867337,7,True,False,False,0.16859641815910043,-0.06617366775939615,6,True,False,False,0.14531798514164418,0.0695280933140201,20,False,False,False,
92,2025-12-15,MCHP,271568,0.11164036915748743,20,False,False,False,-0.029919618934206693,12,True,False,False,0.14592603958876782,-0.02768681155105701,3,True,False,False,0.14329454990814483,0.11164036915748743,20,False,False,False,
93,2025-12-15,LUV,9282,0.019894534995205992,20,False,False,False,0.019894534995205992,20,False,False,False,,0.019894534995205992,20,False,False,False,,0.019894534995205992,20,False,False,False,
94,2025-12-15,DG,70212228,0.13556006920935815,20,False,False,False,0.13556006920935815,20,False,False,False,,-0.0011284134506883703,12,True,False,False,0.13684289802681127,0.13556006920935815,20,False,False,False,
95,2025-12-15,CVNA,274144952,0.023889260995757944,20,False,False,False,-0.05849519982138862,12,True,False,False,0.08750296419255399,-0.03281982585398524,6,True,False,False,0.058633425669436745,-0.10113864701942399,13,True,False,False,0.13909587680079483
96,2025-12-16,NCLH,120643512,0.061745589600742834,20,False,False,False,0.061745589600742834,20,False,False,False,,0.08217270194986082,20,True,False,False,-0.018876018876018752,0.061745589600742834,20,False,False,False,
97,2025-12-16,MCHP,271568,0.129742033383915,20,False,False,False,-0.011077389984825547,11,True,False,False,0.1423968083473992,-0.00880121396054645,2,True,False,False,0.13977342314758134,0.129742033383915,20,False,False,False,
98,2025-12-16,LUV,9282,0.022053592601375405,20,False,False,False,0.022053592601375405,20,False,False,False,,0.019919373962532516,20,True,False,False,0.0020925366193909056,0.022053592601375405,20,False,False,False,
99,2025-12-16,TSLA,76792991,-0.10473993631093326,20,False,False,False,-0.05866742875806319,9,True,False,False,-0.04894392158563554,-0.04262268310606676,8,True,False,False,-0.0648827292110874,-0.06889442312403038,10,True,False,False,-0.0384977966807708
100,2025-12-17,WBD,554208351,0.013115916341722711,20,False,False,False,0.013115916341722711,20,False,False,False,,-0.017369727047146455,2,True,False,False,0.031024531024530955,0.013115916341722711,20,False,False,False,
101,2025-12-17,NCLH,120643512,0.02181987000928509,20,False,False,False,0.06313834726090994,20,True,False,False,-0.038864628820960534,0.08217270194986082,19,True,False,False,-0.05577005577005567,0.02181987000928509,20,False,False,False,
102,2025-12-17,LUV,9282,0.05222059541239621,20,False,False,False,0.05222059541239621,20,False,False,False,,0.049536359199609636,19,True,False,False,0.002557544757033181,0.05222059541239621,20,False,False,False,
103,2025-12-18,NCLH,120643512,-0.05825242718446588,20,False,False,False,0.05871474803513643,19,True,False,False,-0.11048034934497808,0.07766990291262132,18,True,False,False,-0.12612612612612606,-0.026814609338881135,20,True,False,False,-0.03230403800475057
104,2025-12-18,LUV,9282,0.040510680088386986,20,False,False,False,0.040510680088386986,20,False,False,False,,0.055978394303952905,18,True,False,False,-0.014647756335735784,0.040510680088386986,20,False,False,False,
105,2025-12-18,LULU,45157951,-0.12249546743526574,20,False,False,False,-0.05490214308958208,15,True,False,False,-0.07151992129857365,-0.02738133977964774,9,True,False,False,-0.09779179810725558,-0.07763469852633542,20,True,False,False,-0.04863666145859591
106,2025-12-18,CVNA,274144952,-0.050348899624262033,20,False,False,False,-0.09457863660762211,9,True,False,False,0.04884989328906797,-0.06988727858293076,3,True,False,False,0.021006463527239116,-0.1355877616747183,10,True,False,False,0.09860904123199199
107,2025-12-19,RCL,11520,-0.053884669096358806,20,False,False,False,-0.05139820838584408,8,True,False,False,-0.002621184919210151,-0.029088184202459066,5,True,False,False,-0.02553937905630599,-0.05139820838584408,8,True,False,False,-0.002621184919210151
108,2025-12-19,NCLH,120643512,-0.09418402777777768,20,False,False,False,-0.006076388888888951,18,True,False,False,-0.08864628820960685,0.01171875,17,True,False,False,-0.10467610467610455,-0.08637152777777768,19,True,False,False,-0.008551068883610458
109,2025-12-19,MU,9939,0.4632596269554754,20,False,False,False,0.4632596269554754,20,False,False,False,,0.4632596269554754,20,False,False,False,,0.4632596269554754,20,False,False,False,
110,2025-12-19,CCL,878372298,-0.0922236503856041,20,False,False,False,-0.02120822622107965,17,True,False,False,-0.07255416940249515,-0.012210796915167133,16,True,False,False,-0.08100195185426151,-0.054627249357326435,18,True,False,False,-0.039768864717879104
111,2025-12-22,RCL,11520,-0.05047717221427861,20,False,False,False,-0.07392012768928946,7,True,False,False,0.025314183123877898,-0.0521397931699531,4,True,False,False,0.0017540782318892223,-0.07392012768928946,7,True,False,False,0.025314183123877898
112,2025-12-22,NCLH,120643512,-0.142150803461063,20,False,False,False,-0.05644829007004537,17,True,False,False,-0.09082969432314403,-0.0395550061804697,16,True,False,False,-0.10682110682110679,-0.13267408323032548,18,True,False,False,-0.01092636579572448
113,2025-12-22,CCL,878372298,-0.11521739130434794,20,False,False,False,-0.05403726708074541,16,True,False,False,-0.06467498358502966,-0.04534161490683242,15,True,False,False,-0.0731945348080677,-0.08633540372670812,17,True,False,False,-0.03161114887831418
114,2025-12-23,RCL,11520,-0.021143384994354975,20,False,False,False,-0.04717917137089889,6,True,False,False,0.027324955116696747,-0.02476992028464886,3,True,False,False,0.0037186458516049736,-0.04717917137089889,6,True,False,False,0.027324955116696747
115,2025-12-23,NCLH,120643512,-0.09433145824318478,20,False,False,False,-0.009086975335352743,16,True,False,False,-0.08602620087336244,0.008654262224145448,15,True,False,False,-0.10210210210210202,-0.08913890090869747,17,True,False,False,-0.005700712589073675
116,2025-12-23,CCL,878372298,-0.09823120656980411,20,False,False,False,-0.03790271636133924,15,True,False,False,-0.0627051871306632,-0.029058749210360113,14,True,False,False,-0.07124268054651917,-0.07075173720783323,16,True,False,False,-0.02957171991842289
117,2025-12-24,RCL,11520,-0.0032979736162112028,20,False,False,False,-0.0531075751393989,5,True,False,False,0.05260323159784552,-0.030837753297973558,2,True,False,False,0.02841606735660407,-0.0531075751393989,5,True,False,False,0.05260323159784552
118,2025-12-24,GE,498843743,-0.06847671665351218,20,False,False,False,-0.01164956590370958,17,True,False,False,-0.057496965437935255,-0.02209944751381221,5,True,False,False,-0.04742534301856338,-0.01164956590370958,17,True,False,False,-0.057496965437935255
119,2025-12-24,CCL,878372298,-0.08255999999999997,20,False,False,False,-0.02527999999999997,14,True,False,False,-0.058765594221930395,-0.01632,13,True,False,False,-0.0673389720234221,-0.058559999999999945,15,True,False,False,-0.025492861998640426
120,2025-12-24,NCLH,120643512,-0.10271903323262854,20,False,False,False,-0.011652999568407596,15,True,False,False,-0.0921397379912664,0.0060422960725075026,14,True,False,False,-0.10810810810810811,-0.09149762624082869,16,True,False,False,-0.012351543942992982
121,2025-12-26,CCL,878372298,-0.065472312703583,20,False,False,False,-0.007817589576547213,13,True,False,False,-0.058108995403808206,0.0013029315960910726,12,True,False,False,-0.06668835393623929,-0.04169381107491854,14,True,False,False,-0.024813052345343367
122,2025-12-26,MU,9939,0.44050001755679613,20,False,False,False,0.44050001755679613,20,False,False,False,,0.44050001755679613,20,False,False,False,,0.44050001755679613,20,False,False,False,
123,2025-12-26,NCLH,120643512,-0.0854888206926786,20,False,False,False,0.00394563787812352,14,True,False,False,-0.08908296943231442,0.02192021043402015,13,True,False,False,-0.10510510510510507,-0.07715914072775087,15,True,False,False,-0.009026128266033329
