date,ticker,ret_5,alpha_5,mdd_5,ret_10,alpha_10,mdd_10,ret_15,alpha_15,mdd_15,ret_20,alpha_20,mdd_20,ret_25,alpha_25,mdd_25,ret_30,alpha_30,mdd_30,ret_40,alpha_40,mdd_40,ret_60,alpha_60,mdd_60
2025-07-11,DAL,-0.0063548102383054195,-0.012704831084333512,-0.04388229220443981,-0.03159752868490728,-0.053213256211285476,-0.05850972293925312,-0.09708737864077666,-0.09404065146717744,-0.11977284460505938,-0.05313327449249772,-0.07487728526829063,-0.11977284460505938,0.06337157987643427,0.03158940483394046,-0.11977284460505938,0.08896734333627543,0.054186547338712865,-0.11977284460505938,0.09020300088261246,0.04977774191080275,-0.11977284460505938,0.02842012356575463,-0.04853379067689323,-0.11977284460505938
2025-07-11,LUV,-0.016698087799623118,-0.02304810864565121,-0.03262599469496032,-0.10557500673309994,-0.12719073425947813,-0.11909814323607432,-0.19741448963102615,-0.19436776245742693,-0.20954907161803718,-0.20226232157285218,-0.2240063323486451,-0.21591511936339533,-0.15162941018044718,-0.183411585222941,-0.22917771883289134,-0.1174252625908968,-0.15220605858845937,-0.22917771883289134,-0.1459736062483168,-0.1863988652201265,-0.22917771883289134,-0.1225424185294911,-0.19949633277213896,-0.22917771883289134
2025-07-11,NCLH,0.04288240495137052,0.03653238410534243,-0.022776106574989307,0.05305039787798416,0.031434670351605964,-0.03371710526315791,0.08311229000884168,0.0861590171824409,-0.04147104851330199,0.06100795755968158,0.03926394678388867,-0.06103286384976521,0.07427055702917773,0.04248838198668392,-0.07159624413145534,0.10742705570291777,0.07264625970535521,-0.08607198748043816,0.08443854995579136,0.04401329098398166,-0.08607198748043816,0.06542882404951378,-0.01152509019313408,-0.10541945063103192
2025-07-11,NKE,-0.002202946440864606,-0.008552967286892699,-0.008811785763458634,0.05011703152967084,0.02850130400329265,-0.017328990228013007,0.027399146358254356,0.030445873531853573,-0.05830388692579493,0.02147872779843052,-0.00026528297736239104,-0.06373043917213525,0.05975492220845391,0.0279727471659601,-0.06587582029278141,0.0791683877185736,0.04438759172101103,-0.06587582029278141,0.020927991188214312,-0.019497267783595396,-0.0672640080767289,-0.02010188627288989,-0.09705580051553775,-0.12619888944977284
2025-07-11,WYNN,-0.039579023117747636,-0.04592904396377573,-0.03957902311774764,-0.015561752271296303,-0.037177479797674495,-0.04326706845371955,-0.029144553386704963,-0.026097826213105746,-0.04326706845371955,-0.042817306827381496,-0.0645613176031744,-0.043677541116203825,-0.015471799946028542,-0.04725397498852235,-0.043677541116203825,0.028245030134028903,-0.00653576586353366,-0.043677541116203825,0.10344517405774933,0.06301991508593963,-0.04615384615384611,0.12071602050913022,0.04376210626648236,-0.07259637018149097
2025-07-14,DAL,-0.035622096024780614,-0.0419600227545065,-0.04388229220443981,-0.04302185510239198,-0.062435756928547415,-0.05850972293925312,-0.09619686800894844,-0.10637596245365977,-0.11977284460505938,-0.07933230080881082,-0.09711370635609728,-0.11977284460505938,0.05128205128205132,0.02168905501118501,-0.11977284460505938,0.039580106694200534,0.011315514258099846,-0.11977284460505938,0.04422646704525901,0.003382050342581211,-0.11977284460505938,-0.025468938220616022,-0.0963864971585332,-0.11977284460505938
2025-07-14,LUV,-0.022281167108753386,-0.02861909383847927,-0.03262599469496032,-0.1374005305039787,-0.15681443233013415,-0.13740053050397877,-0.21087533156498683,-0.22105442600969816,-0.2108753315649868,-0.2291777188328913,-0.24695912438017775,-0.22917771883289134,-0.16949602122015928,-0.1990890174910256,-0.22917771883289134,-0.1374005305039787,-0.1656651229400794,-0.22917771883289134,-0.17798408488063666,-0.21882850158331446,-0.22917771883289134,-0.1408488063660478,-0.21176636530396498,-0.22917771883289134
2025-07-14,LVS,-0.03902050567389992,-0.045358432403625804,-0.03902050567389994,0.044993032052558446,0.025579130226403013,-0.03902050567389994,0.04320127413896091,0.03302217969424959,-0.03902050567389994,0.05554449532152117,0.037763089774234704,-0.03902050567389994,0.051164642643838354,0.021571646372972042,-0.03902050567389994,0.11925144336054161,0.09098685092444092,-0.03902050567389994,0.07505474815847113,0.03421033145579333,-0.06948535782360073,0.03125622138164452,-0.03966133755627266,-0.11679085080575294
2025-07-14,NCLH,-0.003437902879243615,-0.0097758296089695,-0.022776106574989307,0.02621400945423291,0.006800107628077479,-0.03371710526315791,0.08895573700042969,0.07877664255571837,-0.04147104851330199,0.019767941555651092,0.0019865360083646255,-0.07159624413145534,0.05629565964761496,0.026702663376748648,-0.07159624413145534,0.05887408680704764,0.030609494370946955,-0.08607198748043816,0.09024495058014614,0.049400533877468344,-0.08607198748043816,0.027073485174043732,-0.04384407376387345,-0.11284335560504835
2025-07-14,TPR,0.04785819793205315,0.041520271202327264,-0.009153543307086542,0.08734613490891197,0.06793223308275653,-0.009153543307086542,0.10182176267848364,0.09164266823377232,-0.03722151784097083,0.06312161496799606,0.0453402094207096,-0.03736067766384317,-0.016149679960610563,-0.045742676231476875,-0.15713908218092137,-0.030329886755292912,-0.0585944791913936,-0.15713908218092137,0.03574593796159542,-0.0050984787410823795,-0.15713908218092137,0.1350073855243723,0.06408982658645512,-0.15713908218092137
2025-07-14,WYNN,-0.04188811818755067,-0.048226044917276556,-0.04188811818755072,0.0023421313395188825,-0.01707177048663655,-0.04188811818755072,-0.035672461940365774,-0.0458515563850771,-0.04188811818755072,-0.0214395099540583,-0.039220915501344766,-0.043677541116203825,-0.025763444734708596,-0.05535644100557491,-0.043677541116203825,0.06621025132870906,0.03794565889260837,-0.043677541116203825,0.09440590937753335,0.05356149267485555,-0.04615384615384611,0.10719754977029083,0.036279990832373654,-0.07822108894555277
2025-07-15,DAL,-0.0007180039490216616,-0.0115194312804906,-0.011892083777067831,-0.021719619457907013,-0.04280812043839366,-0.032658856940007155,-0.050978280380542196,-0.06034916153269443,-0.0921192758253462,0.049003769520732376,0.015972618975838904,-0.0921192758253462,0.0859809728953509,0.0575790054925156,-0.0921192758253462,0.09764853706695376,0.06064721903564241,-0.0921192758253462,0.10195656076108417,0.05362338816327661,-0.0921192758253462,0.025309639203015655,-0.05661725827986608,-0.09456188478295949
2025-07-15,LUV,0.001077295987072402,-0.009724131344396536,-0.02512697139802186,-0.16240237005117153,-0.18349087103165818,-0.16933760683760674,-0.19418260166980883,-0.20355348282196106,-0.2053952991452991,-0.1726366819283599,-0.20566783247325338,-0.2238247863247863,-0.1492054942095341,-0.1776074616123694,-0.2238247863247863,-0.10045785079450587,-0.1374591688258172,-0.2238247863247863,-0.16213304605440348,-0.21046621865221105,-0.2238247863247863,-0.12604363048747647,-0.2079705279703582,-0.2238247863247863
2025-07-15,LVS,-0.026875250701965392,-0.03767667803343433,-0.03188929001203362,0.04973926995587652,0.028650768975389873,-0.03188929001203362,0.04693140794223827,0.037560526790086035,-0.03188929001203362,0.08082631367829918,0.047795163133405705,-0.03188929001203362,0.07501002807862012,0.046608060675784824,-0.03188929001203362,0.12695547533092655,0.0899541572996152,-0.03188929001203362,0.09306056959486564,0.04472739699705808,-0.06948535782360073,0.06839149618933016,-0.013535401293551574,-0.11679085080575294
2025-07-15,NCLH,0.03781882145998261,0.027017394128513672,-0.017372881355932207,0.029463500439753876,0.00837499945926723,-0.037417763157894746,0.0993843447669307,0.09001346361477847,-0.04147104851330199,0.06596306068601576,0.03293191014112229,-0.07159624413145534,0.0743183817062445,0.0459164143034092,-0.07159624413145534,0.08883025505716824,0.05182893702585689,-0.08607198748043816,0.11829375549692189,0.06996058289911433,-0.08607198748043816,0.041336851363236615,-0.04059004611964512,-0.12100965107646627
2025-07-15,ON,0.059731885287629405,0.04893045795616047,-0.0027997364953886972,-0.00933310707619206,-0.030421608056678706,-0.11224979983987197,-0.1983709485830646,-0.20774182973521682,-0.24355484387510007,-0.15136602749024264,-0.1843971780351361,-0.2477181745396318,-0.155438656032581,-0.1838406234354163,-0.2477181745396318,-0.13473612760902764,-0.171737445640339,-0.2477181745396318,-0.18326828440522647,-0.23160145700303403,-0.2477181745396318,-0.13660274902426606,-0.2185296465071478,-0.2477181745396318
2025-07-15,TPR,0.0457677165354331,0.03496628920396416,-0.009153543307086542,0.05708661417322847,0.03599811319274182,-0.027350117732294836,0.09734251968503949,0.08797163853288725,-0.03722151784097083,0.09114173228346467,0.0581105817385712,-0.03736067766384317,-0.03622047244094484,-0.06462243984378013,-0.15713908218092137,-0.008858267716535306,-0.045859585747846654,-0.15713908218092137,0.036417322834645605,-0.011915849763161956,-0.15713908218092137,0.14970472440944893,0.0677778269265672,-0.15713908218092137
2025-07-15,WYNN,-0.02963963963963967,-0.04044106697110861,-0.041801801801801805,-0.014594594594594668,-0.035683095575081314,-0.041801801801801805,-0.02954954954954958,-0.038920430701701814,-0.041801801801801805,0.013423423423423397,-0.019607727121470075,-0.043677541116203825,0.01648648648648643,-0.011915480916348864,-0.043677541116203825,0.07279279279279272,0.03579147476148137,-0.043677541116203825,0.10720720720720722,0.05887403460939966,-0.04615384615384611,0.09522522522522525,0.013298327742343519,-0.08827058647067654
2025-07-16,AMD,-0.008933033483258468,-0.024937006441510423,-0.035471604014712284,0.12137681159420266,0.1049723388121706,-0.035471604014712284,0.018990504747626202,0.0052773907813963294,-0.09130410562085671,0.1520489755122436,0.11893565008210683,-0.09130410562085671,0.03198400799600187,0.009732237786780784,-0.10421863138488234,0.04404047976011993,0.008139675556473769,-0.11419585728229029,-0.02754872563718158,-0.08107152208715118,-0.18045765101398983,0.45483508245877036,0.37963723554582307,-0.18045765101398983
2025-07-16,DAL,0.0075593952483801186,-0.008444577709871837,-0.011892083777067831,-0.035277177825774,-0.05168165060780605,-0.048633297834575824,-0.02591792656587477,-0.039631040532104644,-0.0921192758253462,0.06947444204463649,0.0363611166144997,-0.0921192758253462,0.0628149748020157,0.04056320459279461,-0.0921192758253462,0.10259179265658736,0.06669098845294119,-0.0921192758253462,0.08783297336213103,0.03431017691216143,-0.0921192758253462,0.07217422606191493,-0.0030236208510323603,-0.09456188478295949
2025-07-16,TPR,0.08443429025528948,0.06843031729703752,-0.0015036180810073922,0.07479884772027412,0.058394374938242066,-0.027350117732294836,0.11403595907420283,0.10032284510797296,-0.03722151784097083,0.12774411443329692,0.09463078900316013,-0.03736067766384317,-0.017880202642296616,-0.040131972851517705,-0.15713908218092137,0.003079368232840052,-0.03282143597080611,-0.15713908218092137,0.06158736465679948,0.00806456820682988,-0.15713908218092137,0.1272474421376777,0.052049595224730405,-0.15713908218092137
2025-07-17,COHR,-0.015556441962505052,-0.025715030587433296,-0.032508974870363035,0.07299561228560014,0.06656290099332574,-0.032508974870363035,0.1350219385719984,0.12831854388376196,-0.04470260223048316,-0.08605903470283205,-0.11298407132470345,-0.21370967741935482,-0.1364180295173515,-0.14837586659779223,-0.2574639670555937,-0.050658157159952144,-0.0839044472051721,-0.2574639670555937,0.027024331870761698,-0.01974020541985677,-0.2574639670555937,0.1078978859194255,0.06812334926570918,-0.2574639670555937
2025-07-17,GEV,0.09435782310538965,0.0841992344804614,-0.04457013574660636,0.15805812301594258,0.15162541172366817,-0.04457013574660636,0.1327498816142556,0.12604648692601916,-0.04457013574660636,0.09663784485328941,0.06971280823141801,-0.05910766684222402,0.06284090709788326,0.05088307001744252,-0.09242344443608451,0.1114053703281479,0.07815908028292795,-0.09365736212474608,0.09712892646052929,0.05036438916991082,-0.13168309382288768,0.060315344546363336,0.020540807892647006,-0.13168309382288768
2025-07-17,TPR,0.06137431480031341,0.05121572617538517,-0.006778418979573096,0.05745888801879406,0.051026176726519656,-0.027350117732294836,0.061863743148003136,0.055160348459766695,-0.03722151784097083,-0.06333202819107286,-0.09025706481294427,-0.15713908218092137,-0.036902897415818314,-0.04886073449625905,-0.15713908218092137,0.004404855129209073,-0.028841434916010877,-0.15713908218092137,0.042188723570869335,-0.004575813719749133,-0.15713908218092137,0.05931871574001568,0.01954417908629935,-0.15713908218092137
2025-07-18,TPR,0.047573003287565196,0.032403622491491424,-0.0076028212878995905,0.027944304776639006,0.03728175976245762,-0.03722151784097083,0.05482498549603565,0.03952813091175966,-0.03722151784097083,-0.025913749758267324,-0.051185428269373556,-0.15713908218092137,-0.03635660413846453,-0.0646079824487994,-0.15713908218092137,-0.015470895378070115,-0.0433079838767475,-0.15713908218092137,0.06526783987623275,0.01215907286644935,-0.15713908218092137,0.10288145426416562,0.04637869764349589,-0.15713908218092137
2025-07-21,AMD,0.10611464968152862,0.09312102721226312,-0.01452229299363058,0.12598726114649672,0.12217028514573336,-0.0435073254971868,0.09732484076433123,0.08595343309539039,-0.09130410562085671,0.1219108280254777,0.0988022191541893,-0.09130410562085671,0.04050955414012747,0.018720982802436392,-0.11419585728229029,0.033885350318471286,0.015595673648146624,-0.11983515887647758,0.022038216560509527,-0.027630183649424156,-0.18045765101398983,0.3891082802547772,0.33589327317746753,-0.18045765101398983
2025-07-21,TPR,0.03768442815524864,0.02469080568598314,-0.0076028212878995905,0.05149891927450434,0.04768194327374098,-0.03722151784097083,0.014566300159759349,0.0031948924908185017,-0.03736067766384317,-0.06108448454092663,-0.08419309341221504,-0.15713908218092137,-0.07461704726999341,-0.09640561860768448,-0.15713908218092137,-0.034019359082792855,-0.052309035753117517,-0.15713908218092137,0.02903862418945602,-0.020629776020477664,-0.15713908218092137,0.09256648811201962,0.03935148103470998,-0.15713908218092137
2025-07-21,UAL,0.0008662696264214453,-0.012127352842844052,-0.02837033026529497,-0.0578234975636166,-0.06164047356437996,-0.0850373255436548,-0.032701678397401124,-0.04407308606634197,-0.0850373255436548,0.10850027070925838,0.08539166183796998,-0.0850373255436548,0.10817541959935051,0.08638684826165943,-0.0850373255436548,0.13351380617217123,0.11522412950184657,-0.0850373255436548,0.1283161884136439,0.07864778820371021,-0.0850373255436548,0.11694639956686537,0.06373139248955573,-0.14822604242867587
2025-07-22,DHI,-0.040065146579804645,-0.05024229252643819,-0.057328990228013105,0.008664495114006687,0.010079754472210434,-0.06944625407166122,0.031009771986970636,0.009017595667917044,-0.06944625407166122,0.09517915309446257,0.07776669245139423,-0.06944625407166122,0.09687296416938107,0.0709530455865488,-0.06944625407166122,0.12162866449511389,0.0979668001691909,-0.06944625407166122,0.10736156351791526,0.05914733459573873,-0.07639643555748751,0.011335504885993553,-0.04640389657061039,-0.17740708541621392
2025-07-22,TPR,0.010823529411764676,0.0006463834651311284,-0.027350117732294836,0.049317647058823466,0.05073290641702721,-0.03722151784097083,0.04338823529411773,0.021396058975064136,-0.03736067766384317,-0.07840000000000003,-0.09581246064306836,-0.15713908218092137,-0.052235294117647046,-0.07815521270047932,-0.15713908218092137,-0.017129411764705837,-0.040791276090628825,-0.15713908218092137,0.034164705882352875,-0.014049523039823653,-0.15713908218092137,0.09825882352941173,0.04051942207280779,-0.15713908218092137
2025-07-23,GEV,0.04128578923103832,0.0408915980325395,-0.023144859957385064,0.05646789501295646,0.05872266866837039,-0.023144859957385064,0.008393876285709645,-0.008445971714164058,-0.04550447671356559,-0.038853472807338196,-0.045002855503921246,-0.09242344443608451,-0.010555935328998567,-0.030139354070424895,-0.09365736212474608,-0.04804222374131606,-0.07155178681979169,-0.13168309382288768,-0.028663179816542872,-0.07289143228812156,-0.13168309382288768,-0.04297092348536635,-0.08464481699067217,-0.13168309382288768
2025-07-23,TEL,0.022965749356563148,0.02257155815806433,-0.012706601700582767,-0.009849534745594801,-0.007594761090180868,-0.044377567593388706,0.021035438527024386,0.004195590527150683,-0.04528518200057318,-0.0024252623242920768,-0.008574645020875127,-0.04528518200057318,0.027370817659869262,0.007787398918442934,-0.04528518200057318,0.03217184715897847,0.008662284080502847,-0.04528518200057318,0.07557909324886158,0.031350840777282896,-0.04528518200057318,0.10963175608790343,0.06795786258259762,-0.04528518200057318
2025-07-23,TPR,-0.008885224878629638,-0.009279416077128455,-0.027350117732294836,0.027296876431254002,0.029551650086667935,-0.03722151784097083,0.039937711825593025,0.023097863825719323,-0.03736067766384317,-0.09434826417513964,-0.10049764687172269,-0.15713908218092137,-0.0750206100577081,-0.09460402879913443,-0.15713908218092137,-0.030686085921040607,-0.05419564899951623,-0.15713908218092137,0.037830905926536484,-0.006397346545042204,-0.15713908218092137,0.06723458825684725,0.025560694751541435,-0.15713908218092137
2025-07-24,BKR,-0.014654418197725283,-0.010966009887772965,-0.0322234156820623,-0.060804899387576605,-0.05738445236509948,-0.07755102040816325,-0.05402449693788269,-0.07062233433266862,-0.08678839957035445,-0.049431321084864366,-0.05121247552514052,-0.08678839957035445,-0.0034995625546805353,-0.02635508413344545,-0.08678839957035445,-0.0030621172353455517,-0.02326955079670867,-0.08678839957035445,0.03543307086614189,-0.010719320294288348,-0.08678839957035445,-0.011811023622047223,-0.059051022361052974,-0.12027695351137485
2025-07-24,GEV,0.058207926663140785,0.0618963349730931,-0.023144859957385064,0.03508181483084116,0.03850226185331829,-0.028124294635467523,0.0020834334984052294,-0.014514403896380701,-0.05910766684222402,-0.028799461512572733,-0.03058061595284889,-0.09242344443608451,0.015577672003461718,-0.007277849575303197,-0.09365736212474608,-0.0671346378832316,-0.08734207144459472,-0.13168309382288768,0.00032052823052386437,-0.045831862929906375,-0.13168309382288768,-0.038415308428289885,-0.08565530716729564,-0.13168309382288768
2025-07-25,DECK,-0.11553273427471122,-0.09139209701211515,-0.11553273427471117,-0.12982456140350862,-0.12995013038796943,-0.12982456140350868,-0.11887034659820284,-0.12882168861672438,-0.14017971758664952,-0.06632434745400084,-0.07921086448429426,-0.14017971758664952,0.023791185280273908,0.011312767449478178,-0.14017971758664952,0.002738553701326474,-0.015672998645243963,-0.14017971758664952,-0.03106546854942227,-0.07774573852273892,-0.14017971758664952,-0.14257595207531015,-0.1962566929323183,-0.23274957630538298
2025-07-25,FIX,0.00952463919621338,0.03366527645880946,-0.011374946679937438,0.00438481865435425,0.004259249669893439,-0.01827100810464938,-0.011441182449109966,-0.021392524467631513,-0.05253197144487274,0.001074425762987552,-0.011812091267305869,-0.05253197144487274,0.0212562069866713,0.00877778915587557,-0.05253197144487274,0.039390771553851955,0.02097921920728152,-0.05253197144487274,0.19293202079159033,0.14625175081827368,-0.05253197144487274,0.21489967186456416,0.16121893100755602,-0.05253197144487274
2025-07-25,GEV,0.018476861260646293,0.04261749852324237,-0.023144859957385064,0.006981181836516193,0.006855612852055382,-0.028124294635467523,-0.03518515645604192,-0.04513649847456347,-0.06416371981039799,-0.05820754277913087,-0.07109405980942429,-0.09242344443608451,-0.049054437704587395,-0.061532855535383124,-0.09365736212474608,-0.06881893917063564,-0.08723049151720608,-0.13168309382288768,-0.00034130222311856695,-0.04702157219643521,-0.13168309382288768,-0.07837540141795551,-0.13205614227496365,-0.13168309382288768
2025-07-25,TEL,-0.029462655003364424,-0.005322017740768348,-0.03539696188019488,-0.02922233970969923,-0.02934790869416004,-0.04499856692462031,-0.025713736422185884,-0.03566507844070743,-0.04528518200057318,-0.014707295972315682,-0.027593813002609102,-0.04528518200057318,-0.007497837162356968,-0.019976254993152698,-0.04528518200057318,-0.0009131981159280489,-0.019324750462498486,-0.04528518200057318,0.05061040084590984,0.003930130872593196,-0.04528518200057318,0.0860328751321735,0.03235213427516537,-0.04528518200057318
2025-07-28,BKR,-0.06015037593984962,-0.05109143789230963,-0.06530612244897958,-0.08270676691729306,-0.0811053601913847,-0.08270676691729312,-0.07905477980665954,-0.08904002174467551,-0.08678839957035445,-0.04554242749731463,-0.05422456396228781,-0.08678839957035445,-0.02556390977443601,-0.030792031732548075,-0.08678839957035445,-0.023630504833512256,-0.04465289312754306,-0.08678839957035445,0.051127819548872244,0.009883746323764653,-0.08678839957035445,0.004296455424275036,-0.04963327108057625,-0.12027695351137485
2025-07-28,FIX,0.008932565623331445,0.017991503670871434,-0.011374946679937438,0.0004906417305221566,0.0020920484564305175,-0.01827100810464938,0.004026148318108991,-0.0059590936199069855,-0.05253197144487274,-0.0025830844048083668,-0.011265220869781545,-0.05253197144487274,0.008138880471016074,0.0029107585129040103,-0.05253197144487274,0.023897138404259888,0.002874750110229085,-0.05253197144487274,0.16056972163297112,0.11932564840786353,-0.05253197144487274,0.19681948713508524,0.14288976063023395,-0.05253197144487274
2025-07-28,GEV,0.023330142358644945,0.032389080406184934,-0.023144859957385064,0.004786462032547956,0.0063878687584563165,-0.028124294635467523,-0.03495661303770492,-0.044941854975720896,-0.06416371981039799,-0.07002130747614488,-0.07870344394111806,-0.09365736212474608,-0.10496248031374489,-0.11019060227185695,-0.1277104807764653,-0.06478707964055197,-0.08580946793458277,-0.13168309382288768,-0.022002285149615552,-0.06324635837472314,-0.13168309382288768,-0.09623876725442349,-0.15016849375927477,-0.13168309382288768
2025-07-28,TEL,-0.025508741759816544,-0.016449803712276556,-0.03539696188019488,-0.04528518200057319,-0.04368377527466483,-0.04528518200057318,-0.02694181713958166,-0.036927059077597635,-0.04528518200057318,-0.020110824496035185,-0.028792960961008363,-0.04528518200057318,-0.022833667717588657,-0.02806178967570072,-0.04528518200057318,-0.003296073373459385,-0.024318461667490188,-0.04528518200057318,0.04929779306391513,0.008053719838807538,-0.04528518200057318,0.09018821056654236,0.036258484061691076,-0.04528518200057318
2025-07-29,BKR,-0.04218579234972675,-0.03071017606663007,-0.04896174863387982,-0.07081967213114759,-0.08251567061995546,-0.07081967213114758,-0.061202185792349706,-0.0683646074779587,-0.07081967213114758,-0.02841530054644803,-0.0439994708074436,-0.07081967213114758,-0.016393442622950838,-0.029742307654591515,-0.07081967213114758,0.025573770491803316,-0.0011082179853556529,-0.07081967213114758,0.09005464480874315,0.04937838626893254,-0.07081967213114758,0.033879781420764976,-0.01734333982093128,-0.12027695351137485
2025-07-29,DECK,-0.055302827580055336,-0.04382721129695866,-0.07813754348407818,-0.07465881723307466,-0.08635481572188253,-0.10382659887610383,-0.058781553831058764,-0.06594397551666775,-0.10382659887610383,0.014093301222014132,-0.001490869038981435,-0.10382659887610383,0.10311301400410322,0.08976414897246254,-0.10382659887610383,0.018018018018018056,-0.008663970459140913,-0.10382659887610383,-0.007849433592007848,-0.048525692131818454,-0.10382659887610383,-0.10008027829810007,-0.15130339953979632,-0.23274957630538298
2025-07-29,EME,-0.0176508495355453,-0.00617523325244862,-0.022930255110819267,-0.005752636625119822,-0.01744863511392769,-0.03854034692568781,-0.04578532920484735,-0.052947750890456335,-0.052727073655232874,-0.027332882762522992,-0.04291705302351856,-0.053493501008868724,-0.01406723983465108,-0.027416104866291757,-0.053493501008868724,-0.0028763183125599667,-0.029558306789718936,-0.053493501008868724,-0.015183188469578557,-0.05585944700938916,-0.053493501008868724,0.04196595570784134,-0.009257165533854916,-0.053493501008868724
